,In-Sample Actuals,In-Sample Predictions,In-Sample AE,In-Sample APE,In-Sample APA,In-Sample SE,Out-of-Sample Actuals,Out-of-Sample Predictions,Out-of-Sample AE,Out-of-Sample APE,Out-of-Sample APA,Out-of-Sample SE
17,8.0,7.3891577228475125,0.6108422771524875,0.07635528464406094,0.9236447153559391,0.37312828755683636,4.0,4.941922449632835,0.9419224496328349,0.23548061240820872,0.7645193875917913,0.8872179011223204
18,5.999999523162842,5.651948756501334,0.34805076666150736,0.058008465720349886,0.9419915342796501,0.12113933617366304,3.0,4.580371182114015,1.580371182114015,0.526790394038005,0.473209605961995,2.497573073256449
19,9.0,8.615662096524275,0.38433790347572483,0.04270421149730276,0.9572957885026973,0.14771562404811558,3.0,4.412621026288262,1.412621026288262,0.47087367542942066,0.5291263245705793,1.9954981639117024
20,2.0,2.307939565746643,0.30793956574664305,0.15396978287332153,0.8460302171266785,0.0948267761522311,3.0,4.8090198473020935,1.8090198473020935,0.6030066157673645,0.3969933842326355,3.2725528079328896
21,8.0,7.871859222949205,0.1281407770507954,0.016017597131349426,0.9839824028686506,0.016420058743181656,1.0,4.856178401401038,3.8561784014010376,3.8561784014010376,-2.8561784014010376,14.870111863431863
22,5.0,5.232216801706023,0.23221680170602266,0.04644336034120453,0.9535566396587954,0.053924642994574244,7.0,5.458417312290886,1.5415826877091137,0.2202260982441591,0.7797739017558409,2.3764771830444547
23,8.0,7.03825289049138,0.9617471095086199,0.12021838868857748,0.8797816113114225,0.9249575026481852,2.0,5.477753707365662,3.477753707365662,1.738876853682831,-0.738876853682831,12.094770849095607
24,5.999999523162842,6.07697895576028,0.07697943259743845,0.012829906452535763,0.9871700935474642,0.005925833043023569,4.0,6.4526745373808305,2.4526745373808305,0.6131686343452076,0.38683136565479237,6.015612386316271
25,5.999999523162842,5.477515003889691,0.5224845192731511,0.08708076013274889,0.9129192398672511,0.2729900728800958,3.0,6.158685669455706,3.158685669455706,1.052895223151902,-0.05289522315190198,9.977295158424843
26,1.0,1.592419676080893,0.5924196760808931,0.5924196760808931,0.4075803239191069,0.3509610726077903,14.000000953674316,5.746619437889541,8.253381515784774,0.5895272109691296,0.41047278903087037,68.11830644509777
27,2.0,1.7969052393241434,0.20309476067585663,0.10154738033792832,0.8984526196620717,0.04124748181398348,11.0,6.745420171337223,4.254579828662777,0.38677998442388883,0.6132200155761112,18.101449518464186
28,5.999999523162842,5.437998144081648,0.5620013790811935,0.09366690395750897,0.906333096042491,0.3158455500891634,1.0,6.421042194118598,5.421042194118598,5.421042194118598,-4.421042194118598,29.38769847041418
29,5.0,5.143743837632284,0.14374383763228415,0.02874876752645683,0.9712512324735432,0.02066229085725647,5.0,6.343963034882057,1.3439630348820568,0.2687926069764114,0.7312073930235886,1.8062366391293887
30,3.0,3.3975633644607584,0.39756336446075835,0.13252112148691944,0.8674788785130806,0.1580566287613578,4.0,6.161939052876966,2.161939052876966,0.5404847632192415,0.45951523678075845,4.673980468354554
31,10.000000953674316,7.392701021606705,2.607299932067612,0.26072996834161377,0.7392700316583862,6.798012935759773,5.999999523162842,6.808003043147759,0.8080035199849176,0.1346672640332122,0.8653327359667878,0.6528696883080172
32,4.0,3.8567131575810016,0.14328684241899836,0.03582171060474959,0.9641782893952504,0.02053111921040687,5.0,7.0415592842675725,2.0415592842675725,0.4083118568535145,0.5916881431464855,4.167964311179123
33,3.0,3.213719745185827,0.21371974518582704,0.07123991506194234,0.9287600849380576,0.04567612948229484,3.0,6.324519514986878,3.3245195149868776,1.1081731716622925,-0.10817317166229246,11.052430005528583
34,9.0,8.719006889664051,0.28099311033594887,0.03122145670399432,0.9687785432960057,0.07895712805627074,2.0,6.6873278397203615,4.6873278397203615,2.3436639198601807,-1.3436639198601807,21.97104227701755
35,11.0,9.128211043231817,1.8717889567681834,0.1701626324334712,0.8298373675665288,3.5035938986793242,4.0,5.189180680679724,1.1891806806797236,0.2972951701699309,0.7027048298300691,1.4141506913018906
36,5.0,4.165383110597552,0.8346168894024482,0.16692337788048964,0.8330766221195104,0.6965853520758184,4.0,7.098362374481557,3.0983623744815567,0.7745905936203892,0.22540940637961082,9.59984940360299
37,2.0,3.051838492275719,1.051838492275719,0.5259192461378595,0.47408075386214055,1.1063642138328575,8.0,6.439033272166731,1.5609667278332688,0.1951208409791586,0.8048791590208414,2.436617125402502
38,3.0,2.7704707672644515,0.22952923273554848,0.07650974424518282,0.9234902557548171,0.05268366868016958,5.999999523162842,6.717467117836119,0.7174675946732769,0.11957794194874716,0.8804220580512528,0.5147597494062576
39,9.0,8.665656276395373,0.3343437236046274,0.03714930262273638,0.9628506973772636,0.11178572551380747,0.0,5.953325044965778,5.953325044965778,,,35.44207909101679
40,4.0,3.968075987178622,0.0319240128213778,0.00798100320534445,0.9920189967946555,0.0010191425946194943,5.0,6.13088905304503,1.1308890530450304,0.22617781060900607,0.7738221893909939,1.2789100502970856
41,5.999999523162842,5.080807519121982,0.9191920040408599,0.1531986795152805,0.8468013204847196,0.8449139402926522,7.0,6.183535473539385,0.8164645264606154,0.11663778949437363,0.8833622105056264,0.6666143229685569
42,5.999999523162842,4.932416585232043,1.0675829379307986,0.17793050379577907,0.822069496204221,1.1397333293609555,3.0,6.157967407755727,3.157967407755727,1.0526558025852424,-0.052655802585242384,9.972758148447427
43,3.0,3.547798374165801,0.5477983741658008,0.18259945805526692,0.8174005419447331,0.3000830587386947,3.0,2.611412144332796,0.388587855667204,0.12952928522240134,0.8704707147775986,0.15100052157203578
44,5.0,4.823070686067955,0.17692931393204514,0.035385862786409025,0.964614137213591,0.031303982128464185,0.0,2.529775145468943,2.529775145468943,,,6.399762286632412
45,5.999999523162842,6.075539188610387,0.07553966544754509,0.012589945241816466,0.9874100547581836,0.005706241055927037,4.0,2.2690841475156893,1.7309158524843107,0.43272896312107767,0.5672710368789223,2.996069688381488
46,3.0,3.030106159183304,0.030106159183303838,0.010035386394434612,0.9899646136055654,0.00090638082077043,3.0,2.8749750184764356,0.12502498152356445,0.04167499384118815,0.9583250061588119,0.015631246004967632
47,0.0,0.31653423819877546,0.31653423819877546,,,0.10019392395207913,2.0,3.0964800951057203,1.0964800951057203,0.5482400475528602,0.45175995244713985,1.2022685989630495
48,5.999999523162842,5.630111490987296,0.3698880321755462,0.061648010261934706,0.9383519897380653,0.13681715634669792,4.0,2.622944694526584,1.3770553054734158,0.34426382636835395,0.655736173631646,1.8962813143324826
49,10.000000953674316,9.527263104016734,0.47273784965758203,0.04727378045737918,0.9527262195426208,0.22348107449887464,1.0,2.6725764747785594,1.6725764747785594,1.6725764747785594,-0.6725764747785594,2.797512063982673
50,7.0,6.145728158225767,0.8542718417742332,0.12203883453917617,0.8779611654608238,0.7297803796483405,4.0,2.9705733567401453,1.0294266432598547,0.25735666081496367,0.7426433391850363,1.059719213853252
51,5.999999523162842,4.972648529908164,1.0273509932546778,0.17122517915020094,0.828774820849799,1.055450063341373,2.0,2.639967421135256,0.639967421135256,0.319983710567628,0.680016289432372,0.40955830011451005
52,9.0,7.135833361674868,1.8641666383251323,0.20712962648057026,0.7928703735194298,3.4751172554444247,1.0,2.514683528632322,1.5146835286323221,1.5146835286323221,-0.5146835286323221,2.2942661919100624
53,10.000000953674316,7.257605203404001,2.7423957502703153,0.2742395488735101,0.7257604511264899,7.520734451100686,2.0,2.2811152221811364,0.2811152221811364,0.1405576110905682,0.8594423889094318,0.07902576814194967
54,0.0,0.5504124869340152,0.5504124869340152,,,0.3029539057728875,2.0,2.515869354238989,0.5158693542389892,0.2579346771194946,0.7420653228805054,0.2661211906429517
55,5.0,5.163877661807956,0.16387766180795627,0.03277553236159125,0.9672244676384087,0.026855888039642888,4.0,2.730796110424442,1.2692038895755582,0.31730097239388955,0.6826990276061105,1.6108785133137258
56,4.0,3.9328069459381414,0.0671930540618586,0.01679826351546465,0.9832017364845353,0.004514906514159853,0.0,2.783421556704375,2.783421556704375,,,7.747435562326607
57,3.0,3.8617464894165696,0.8617464894165696,0.2872488298055232,0.7127511701944769,0.7426070120217819,3.0,2.7737951913868195,0.22620480861318049,0.07540160287106017,0.9245983971289399,0.05116861543972561
58,10.000000953674316,7.556113296482241,2.443887657192075,0.24438874241248082,0.7556112575875191,5.972586880975769,3.0,2.480286663398001,0.519713336601999,0.17323777886733302,0.826762221132667,0.27010195224198275
59,2.0,2.4393986592685444,0.4393986592685444,0.2196993296342722,0.7803006703657278,0.19307118176699437,5.0,2.8951898203866615,2.1048101796133385,0.4209620359226677,0.5790379640773323,4.430225892203934
60,2.0,2.6340635886999415,0.6340635886999415,0.31703179434997075,0.6829682056500292,0.40203663451504856,2.0,2.838640612933281,0.8386406129332808,0.4193203064666404,0.5806796935333596,0.703318077661109
61,10.000000953674316,9.235239542039219,0.7647614116350976,0.07647613387017729,0.9235238661298227,0.5848600167261072,5.999999523162842,2.910693228196963,3.089306294965879,0.5148844234136507,0.4851155765863493,9.543813384115806
62,8.0,6.495959653226179,1.504040346773821,0.18800504334672763,0.8119949566532724,2.262137364723516,0.0,2.6744441593835226,2.6744441593835226,,,7.152651561660637
63,1.0,1.2273955536064585,0.22739555360645847,0.22739555360645847,0.7726044463935415,0.051708737799987727,3.0,2.6939403937822384,0.3060596062177616,0.10201986873925388,0.8979801312607462,0.09367248255817132
64,0.0,0.34972921077059727,0.34972921077059727,,,0.12231052086622485,1.0,2.870263890567242,1.8702638905672422,1.8702638905672422,-0.8702638905672422,3.4978870203597174
65,5.0,4.85862427038028,0.14137572961972023,0.028275145923944044,0.9717248540760559,0.01998709692550824,3.0,2.5905058006144803,0.4094941993855197,0.1364980664618399,0.8635019335381601,0.16768549933038773
66,5.0,4.722208944094485,0.27779105590551456,0.055558211181102914,0.9444417888188971,0.07716787074110072,3.0,3.182325422945773,0.18232542294577314,0.06077514098192438,0.9392248590180756,0.03324255985235506
67,4.0,4.088829753229982,0.08882975322998199,0.022207438307495497,0.9777925616925045,0.007890725058899496,5.999999523162842,3.1073739077424722,2.8926256154203696,0.48210430755093625,0.5178956924490637,8.367282950986072
68,5.999999523162842,5.767075175821116,0.23292434734172573,0.03882072764214853,0.9611792723578515,0.054253751584568896,4.0,2.48377197731592,1.5162280226840799,0.37905700567101996,0.62094299432898,2.2989474167724744
69,5.0,5.1532767041634475,0.15327670416344752,0.030655340832689504,0.9693446591673105,0.02349374803920901,1.0,3.072133721094281,2.072133721094281,2.072133721094281,-1.0721337210942812,4.2937381580960325
70,3.0,3.59253465909568,0.5925346590956799,0.1975115530318933,0.8024884469681067,0.35109732222963363,1.0,3.5126475821536696,2.5126475821536696,2.5126475821536696,-1.5126475821536696,6.313397872102682
71,3.0,2.8275792002524445,0.17242079974755553,0.057473599915851846,0.9425264000841481,0.029728932185586646,3.0,3.371464040484037,0.37146404048403703,0.12382134682801234,0.8761786531719876,0.1379855333727263
72,3.0,3.376970210410982,0.376970210410982,0.12565673680366066,0.8743432631963394,0.14210653953730004,0.0,3.4622169920080132,3.4622169920080132,,,11.986946499749015
73,7.0,5.946540488476474,1.053459511523526,0.15049421593193227,0.8495057840680678,1.1097769424193857,0.0,3.3974358527006574,3.3974358527006574,,,11.542570373215844
74,7.0,6.72959899602683,0.2704010039731699,0.03862871485330999,0.96137128514669,0.07311670294969824,2.0,3.3905111010497757,1.3905111010497757,0.6952555505248879,0.30474444947511214,1.9335211221426596
75,5.0,4.554459709050745,0.4455402909492552,0.08910805818985104,0.910891941810149,0.19850615085914697,4.0,2.965860000129196,1.034139999870804,0.258534999967701,0.741465000032299,1.0694455393327866
76,2.0,2.410729454415968,0.41072945441596787,0.20536472720798393,0.7946352727920161,0.16869868472483862,1.0,2.9965849107155296,1.9965849107155296,1.9965849107155296,-0.9965849107155296,3.9863513056969393
77,1.0,1.2757931402607627,0.27579314026076274,0.27579314026076274,0.7242068597392373,0.07606185621489275,3.0,3.4229488566700565,0.42294885667005655,0.1409829522233522,0.8590170477766478,0.17888573535850805
78,3.0,3.6154116859101144,0.6154116859101144,0.2051372286367048,0.7948627713632952,0.3787315431547293,5.999999523162842,3.3373392679689315,2.6626602551939103,0.443776744467192,0.5562232555328079,7.089759634589299
79,5.0,5.151184185298169,0.15118418529816857,0.030236837059633714,0.9697631629403662,0.02285665788427097,3.0,3.505176521382409,0.5051765213824089,0.1683921737941363,0.8316078262058637,0.2552033177560314
80,5.999999523162842,5.3819019858712505,0.6180975372915913,0.10301626440226234,0.8969837355977377,0.38204456560593014,0.0,3.250710292867951,3.250710292867951,,,10.567117408157639
81,1.0,1.4426680194352306,0.4426680194352306,0.4426680194352306,0.5573319805647694,0.1959549754307097,5.0,3.5281612536659157,1.4718387463340843,0.29436774926681686,0.7056322507331831,2.166309295210289
82,2.0,2.3984802910908027,0.39848029109080274,0.19924014554540137,0.8007598544545986,0.1587865423878109,0.0,3.0856709954009736,3.0856709954009736,,,9.521365491858836
83,5.0,5.332103885615873,0.3321038856158731,0.06642077712317462,0.9335792228768254,0.11029299084116094,1.0,3.5007367582774576,2.5007367582774576,2.5007367582774576,-1.5007367582774576,6.253684334200047
84,2.0,2.058865453716811,0.05886545371681118,0.02943272685840559,0.9705672731415944,0.0034651416412860387,4.0,3.3412874853188965,0.6587125146811035,0.16467812867027587,0.8353218713297241,0.43390217699750294
85,7.0,6.138548222582035,0.8614517774179653,0.1230645396311379,0.876935460368862,0.7420991648165717,2.0,3.3378554913085825,1.3378554913085825,0.6689277456542913,0.33107225434570875,1.7898573156245288
86,0.0,0.027561754274787652,0.027561754274787652,,,0.0007596502987037754,5.999999523162842,5.252786974446778,0.7472125487160639,0.12453543468319778,0.8754645653168023,0.5583265929587562
87,9.0,5.1713468053834974,3.8286531946165026,0.42540591051294474,0.5745940894870553,14.65858528464715,2.0,6.636114540668441,4.636114540668441,2.3180572703342204,-1.3180572703342204,21.49355803419735
88,4.0,3.9718000450981013,0.02819995490189875,0.007049988725474687,0.9929500112745253,0.0007952374564691233,11.999999046325684,7.57726790745393,4.422731138871754,0.3685609575299061,0.631439042470094,19.56055072674584
89,5.0,3.837804190018945,1.1621958099810552,0.23243916199621104,0.7675608380037889,1.350699100737521,3.0,8.193919364773532,5.1939193647735316,1.7313064549245105,-0.7313064549245105,26.976798367769486
90,6.000000476837158,5.451052764830046,0.548947712007112,0.09149127806344516,0.9085087219365549,0.3013435905178432,8.0,6.940341980207155,1.0596580197928454,0.13245725247410567,0.8675427475258943,1.1228751189112942
91,1.0,1.192883300621689,0.192883300621689,0.192883300621689,0.807116699378311,0.037203967658716856,9.0,7.684569302283856,1.3154306977161436,0.14615896641290485,0.8538410335870952,1.7303579204939805
92,9.0,8.065042732287221,0.9349572677127789,0.10388414085697543,0.8961158591430246,0.8741450924489449,7.0,6.375126989185083,0.624873010814917,0.08926757297355957,0.9107324270264404,0.39046627964489933
93,3.0,2.8735491711894414,0.12645082881055858,0.04215027627018619,0.9578497237298138,0.01598981210687719,8.0,7.123582155162893,0.8764178448371069,0.10955223060463837,0.8904477693953616,0.7681082387489192
94,7.0,7.185414599870539,0.18541459987053877,0.02648779998150554,0.9735122000184945,0.03437857384515199,14.000000953674316,6.922234903685073,7.077766049989243,0.5055546834181948,0.49444531658180524,50.09477225838034
95,0.0,0.362037100552762,0.362037100552762,,,0.1310708621766507,1.0,6.856631455752153,5.856631455752153,5.856631455752153,-4.856631455752153,34.30013200850558
96,7.0,6.629749499953419,0.37025050004658144,0.052892928578083066,0.947107071421917,0.1370854327847436,7.0,7.136614888328445,0.13661488832844526,0.019516412618349323,0.9804835873816506,0.01866362771299357
97,5.0,4.437997792143328,0.562002207856672,0.1124004415713344,0.8875995584286656,0.31584648163577395,7.0,6.858774095204415,0.1412259047955846,0.020175129256512086,0.9798248707434879,0.01994475618533153
98,3.0,3.621284419333583,0.6212844193335831,0.2070948064445277,0.7929051935554723,0.3859943297066676,7.0,7.04786277718874,0.047862777188740324,0.0068375395983914745,0.9931624604016085,0.002290845440219001
99,9.0,8.360574498061542,0.639425501938458,0.071047277993162,0.928952722006838,0.408864972529249,5.0,5.957618963419735,0.9576189634197352,0.19152379268394704,0.808476207316053,0.9170340791010881
100,5.999999523162842,5.339643365298899,0.6603561578639425,0.11005936839072317,0.8899406316092768,0.4360702552288282,8.0,7.659454847224092,0.340545152775908,0.0425681440969885,0.9574318559030115,0.11597100107916654
101,7.0,7.196621943874069,0.19662194387406906,0.028088849124867008,0.971911150875133,0.03866018881281756,4.0,7.303289256699966,3.3032892566999656,0.8258223141749914,0.1741776858250086,10.911719913429412
102,4.0,4.221260971531962,0.22126097153196156,0.05531524288299039,0.9446847571170096,0.0489564175232675,5.0,7.507737722241483,2.507737722241483,0.5015475444482966,0.49845245555170337,6.288748483552903
103,5.0,4.74977780673062,0.25022219326938,0.050044438653876,0.949955561346124,0.06261114600453896,11.0,6.59522745717694,4.40477254282306,0.40043386752936905,0.599566132470631,19.402021154007922
104,8.0,6.568778747514695,1.4312212524853054,0.17890265656066318,0.8210973434393368,2.048394273565606,9.0,6.576957958905063,2.423042041094937,0.269226893454993,0.7307731065450069,5.871132732913518
105,3.0,2.9533515827160133,0.04664841728398672,0.015549472427995573,0.9844505275720045,0.002176074835100951,3.0,6.346540826518025,3.3465408265180248,1.1155136088393416,-0.11551360883934159,11.199335503551945
106,3.0,2.985852830551247,0.01414716944875316,0.004715723149584387,0.9952842768504157,0.0002001424034117348,11.999999046325684,6.258487647861795,5.741511398463889,0.4784593212298546,0.5215406787701454,32.96495313869076
107,5.0,5.378463470867044,0.378463470867044,0.0756926941734088,0.9243073058265912,0.1432345987807299,4.0,4.847396118073255,0.847396118073255,0.21184902951831375,0.7881509704816863,0.7180801809256219
108,4.0,4.341735152363225,0.34173515236322505,0.08543378809080626,0.9145662119091937,0.11678291436071664,8.0,6.109513704023291,1.890486295976709,0.23631078699708863,0.7636892130029114,3.5739384352757373
109,5.0,5.4539931041798235,0.4539931041798235,0.09079862083596471,0.9092013791640353,0.2061097386428321,3.0,5.785269697964974,2.7852696979649743,0.9284232326549914,0.07157676734500862,7.757727290401899
110,5.0,4.852281257772521,0.14771874222747883,0.029543748445495767,0.9704562515545042,0.021820826805268336,8.0,5.81782940471215,2.1821705952878503,0.2727713244109813,0.7272286755890187,4.761868506938931
111,5.999999523162842,5.609071955150906,0.39092756801193573,0.06515459984667833,0.9348454001533216,0.15282436343172665,5.0,4.5192478961922316,0.48075210380776845,0.0961504207615537,0.9038495792384463,0.23112258531559537
112,5.0,4.2923030497803305,0.7076969502196695,0.1415393900439339,0.8584606099560661,0.5008349733502213,7.0,5.226502042752691,1.7734979572473089,0.25335685103532984,0.7466431489646701,3.1452950043603773
113,7.0,6.9556410107213775,0.044358989278622474,0.006336998468374639,0.9936630015316253,0.0019677199298209435,9.0,4.921638159500576,4.078361840499424,0.4531513156110471,0.5468486843889528,16.633035302041847
114,5.999999523162842,5.5537222792958305,0.4462772438670113,0.07437954655565715,0.9256204534443428,0.19916337839353587,5.999999523162842,4.901540120162248,1.0984594030005939,0.18307658171638513,0.8169234182836149,1.206613060040421
115,8.0,7.042235315160758,0.9577646848392423,0.11972058560490528,0.8802794143950947,0.9173131915252131,8.0,4.618585973660915,3.381414026339085,0.42267675329238563,0.5773232467076144,11.433960817522703
116,5.0,5.028973673269938,0.02897367326993816,0.0057947346539876324,0.9942052653460124,0.000839473742753129,3.0,4.666511010370962,1.6665110103709617,0.5555036701236539,0.44449632987634613,2.7772589476876437
117,4.0,4.186674973509985,0.18667497350998463,0.04666874337749616,0.9533312566225038,0.03484754573495347,14.000000953674316,5.161191378538199,8.838809575136118,0.6313434980742885,0.36865650192571153,78.12455470551792
118,4.0,3.319298654185819,0.6807013458141808,0.1701753364535452,0.8298246635464548,0.463354322193237,5.0,4.739915947064228,0.2600840529357722,0.05201681058715444,0.9479831894128455,0.06764371459149755
119,4.0,4.515568843748436,0.5155688437484356,0.1288922109371089,0.8711077890628911,0.2658112326440988,1.0,4.945059759176493,3.945059759176493,3.945059759176493,-2.945059759176493,15.563496503473688
120,8.0,7.5063625338252695,0.4936374661747305,0.06170468327184131,0.9382953167281587,0.24367794801140819,10.000000953674316,4.232205340041117,5.7677956136332,0.5767795063573399,0.4232204936426601,33.26746624064638
121,7.0,5.999769325999136,1.0002306740008642,0.14289009628583774,0.8571099037141623,1.000461401212223,7.0,5.062951328256746,1.9370486717432538,0.27672123882046484,0.7232787611795352,3.7521575567023038
122,4.0,3.963847199643901,0.036152800356099135,0.009038200089024784,0.9909617999109752,0.0013070249735879617,11.999999046325684,5.171356682668521,6.8286423636571625,0.5690535755290785,0.43094642447092146,46.63035653073328
123,4.0,4.345221613234433,0.34522161323443257,0.08630540330860814,0.9136945966913919,0.11917796224418414,9.0,5.397911552216137,3.6020884477838626,0.40023204975376253,0.5997679502462374,12.975041185657957
124,2.0,2.600917801621568,0.6009178016215682,0.3004589008107841,0.6995410991892159,0.36110220430569834,3.0,4.913801711776586,1.9138017117765864,0.6379339039255288,0.36206609607447116,3.6626369919989923
125,5.999999523162842,6.010054907948888,0.010055384786046062,0.0016758975975293849,0.9983241024024706,0.0001011107631954466,1.0,4.589244598797993,3.5892445987979933,3.5892445987979933,-2.5892445987979933,12.882676790000568
126,4.0,4.365168941616764,0.36516894161676383,0.09129223540419096,0.908707764595809,0.13334835592150748,5.0,4.651734660579882,0.3482653394201183,0.06965306788402366,0.9303469321159763,0.12128874664141019
127,5.0,4.822328818713318,0.1776711812866818,0.03553423625733636,0.9644657637426637,0.03156704865980495,8.0,4.583994861191669,3.4160051388083312,0.4270006423510414,0.5729993576489586,11.669091108364926
128,3.0,3.251887819113519,0.2518878191135192,0.08396260637117307,0.916037393628827,0.06344747341776497,4.0,4.8267696686341965,0.8267696686341965,0.20669241715854914,0.7933075828414509,0.6835480849734992
129,4.0,3.9590404539110873,0.040959546088912724,0.010239886522228181,0.9897601134777718,0.0016776844158097656,1.0,2.43240658143121,1.4324065814312101,1.4324065814312101,-0.43240658143121014,2.051788614527446
130,3.0,3.0605168093098953,0.060516809309895336,0.020172269769965112,0.9798277302300349,0.003662284209050235,8.0,1.754550360924743,6.245449639075257,0.7806812048844072,0.21931879511559282,39.00564119422526
131,5.0,5.420273609877334,0.4202736098773343,0.08405472197546686,0.9159452780245332,0.1766299071593258,3.0,2.419571752651006,0.5804282473489941,0.19347608244966472,0.8065239175503353,0.3368969503206251
132,7.0,6.253784497838731,0.7462155021612693,0.10660221459446705,0.8933977854055329,0.5568375756657953,1.0,1.9165077983913696,0.9165077983913696,0.9165077983913696,0.08349220160863036,0.8399865445121955
133,7.0,5.887288672330098,1.1127113276699019,0.15895876109570026,0.8410412389042997,1.2381264987249156,1.0,2.3888982180314136,1.3888982180314136,1.3888982180314136,-0.38889821803141356,1.929038260050836
134,11.0,9.234602437663938,1.7653975623360623,0.16049068748509657,0.8395093125149035,3.1166285531021107,5.999999523162842,3.084409335741773,2.915590187421069,0.4859317365218962,0.5140682634781037,8.500666140986024
135,3.0,3.5752955108871243,0.5752955108871243,0.19176517029570808,0.808234829704292,0.33096492484687734,1.0,2.7475868100333773,1.7475868100333773,1.7475868100333773,-0.7475868100333773,3.0540596586026356
136,8.0,8.257118067076451,0.25711806707645124,0.032139758384556405,0.9678602416154436,0.06610970041713048,5.0,2.7836512332054104,2.2163487667945896,0.44326975335891794,0.5567302466410821,4.912201856071898
137,9.0,8.340083084488544,0.6599169155114559,0.0733241017234951,0.9266758982765049,0.43549033537815407,3.0,2.6596201268950606,0.34037987310493945,0.11345995770164648,0.8865400422983535,0.11585845801493468
138,2.0,2.7600330432814153,0.7600330432814153,0.38001652164070765,0.6199834783592924,0.5776502268796097,1.0,2.722849599569449,1.7228495995694488,1.7228495995694488,-0.7228495995694488,2.96821074273661
139,3.0,3.504096177121201,0.5040961771212009,0.1680320590404003,0.8319679409595997,0.2541129557882092,4.0,2.341837343951995,1.6581626560480052,0.4145406640120013,0.5854593359879987,2.749503393912175
140,3.0,3.1563224406917394,0.1563224406917394,0.052107480230579796,0.9478925197694202,0.02443670546382238,3.0,2.367727731808261,0.632272268191739,0.21075742273057965,0.7892425772694204,0.3997682211243263
141,5.0,4.721436495926891,0.2785635040731087,0.05571270081462174,0.9442872991853782,0.07759762580148885,3.0,2.584749885907242,0.4152501140927578,0.13841670469758593,0.8615832953024141,0.17243265725404838
